cust_id,city,total_spend,spend_tier
1814,Abu Dhabi,8405.65,Medium
3281,Dubai,8405.05,Medium
2441,Dubai,8401.99,Medium
393,Sharjah,8396.26,Medium
1150,Abu Dhabi,8388.41,Medium
4583,Abu Dhabi,8382.26,Medium
2419,Sharjah,8377.87,Medium
834,Dubai,8374.21,Medium
457,Dubai,8371.76,Medium
4406,Dubai,8364.97,Medium
1321,Dubai,8362.61,Medium
3841,Dubai,8360.67,Medium
4332,Dubai,8358.16,Medium
1,Sharjah,8357.16,Medium
1444,Dubai,8354.72,Medium
196,Dubai,8348.38,Medium
3368,Sharjah,8345.95,Medium
3671,Dubai,8342.95,Medium
4602,Sharjah,8338.26,Medium
2896,Sharjah,8333.72,Medium
687,Abu Dhabi,8332.62,Medium
3332,Dubai,8330.27,Medium
2185,Dubai,8322.83,Medium
3951,Dubai,8322.28,Medium
23,Dubai,8321.78,Medium
2414,Sharjah,8311.61,Medium
1418,Sharjah,8300.72,Medium
1833,Dubai,8300.00,Medium
2449,Dubai,8297.04,Medium
1875,Abu Dhabi,8293.62,Medium
3192,Sharjah,8293.28,Medium
3256,Sharjah,8287.53,Medium
1945,Dubai,8283.41,Medium
4301,Sharjah,8282.69,Medium
863,Abu Dhabi,8282.33,Medium
3131,Abu Dhabi,8281.73,Medium
3766,Sharjah,8279.31,Medium
1916,Sharjah,8275.80,Medium
2998,Dubai,8275.29,Medium
3012,Abu Dhabi,8275.29,Medium
2721,Abu Dhabi,8271.17,Medium
4671,Abu Dhabi,8271.15,Medium
4678,Sharjah,8270.43,Medium
3878,Abu Dhabi,8268.58,Medium
3815,Dubai,8268.03,Medium
1439,Dubai,8266.05,Medium
3074,Dubai,8258.80,Medium
1279,Dubai,8255.98,Medium
824,Dubai,8255.96,Medium
3050,Dubai,8254.46,Medium
3991,Abu Dhabi,8251.99,Medium
1629,Dubai,8246.19,Medium
4306,Dubai,8246.12,Medium
765,Abu Dhabi,8245.73,Medium
1117,Dubai,8245.17,Medium
3406,Dubai,8245.16,Medium
4523,Dubai,8243.11,Medium
1610,Dubai,8242.57,Medium
3178,Sharjah,8241.24,Medium
722,Abu Dhabi,8230.19,Medium
616,Dubai,8229.53,Medium
2577,Sharjah,8226.89,Medium
4764,Dubai,8226.58,Medium
186,Sharjah,8222.35,Medium
1032,Abu Dhabi,8219.55,Medium
3075,Abu Dhabi,8213.39,Medium
3898,Abu Dhabi,8203.21,Medium
1175,Dubai,8202.00,Medium
3242,Dubai,8198.12,Medium
1549,Dubai,8195.68,Medium
3910,Sharjah,8193.62,Medium
3966,Abu Dhabi,8189.94,Medium
4194,Abu Dhabi,8184.71,Medium
4855,Dubai,8180.87,Medium
4391,Dubai,8178.91,Medium
4636,Dubai,8174.27,Medium
3203,Abu Dhabi,8173.75,Medium
412,Abu Dhabi,8171.86,Medium
1598,Dubai,8171.70,Medium
255,Abu Dhabi,8169.19,Medium
3843,Dubai,8168.44,Medium
2017,Abu Dhabi,8164.83,Medium
4485,Abu Dhabi,8160.90,Medium
2928,Dubai,8154.57,Medium
1505,Sharjah,8154.21,Medium
4551,Abu Dhabi,8153.57,Medium
2511,Abu Dhabi,8149.01,Medium
2957,Sharjah,8147.52,Medium
4658,Dubai,8145.77,Medium
4881,Dubai,8144.02,Medium
3036,Sharjah,8139.65,Medium
1202,Dubai,8136.14,Medium
4641,Abu Dhabi,8132.57,Medium
1269,Abu Dhabi,8131.93,Medium
1667,Abu Dhabi,8131.12,Medium
1407,Dubai,8130.43,Medium
1073,Sharjah,8128.47,Medium
4515,Dubai,8122.84,Medium
4652,Sharjah,8122.62,Medium
3931,Sharjah,8122.43,Medium
498,Abu Dhabi,8121.66,Medium
1884,Dubai,8115.92,Medium
901,Dubai,8106.28,Medium
2588,Abu Dhabi,8104.72,Medium
3852,Sharjah,8104.22,Medium
678,Sharjah,8102.48,Medium
1959,Dubai,8101.12,Medium
2890,Sharjah,8096.20,Medium
3679,Dubai,8094.73,Medium
434,Dubai,8089.50,Medium
443,Sharjah,8086.74,Medium
2171,Dubai,8083.15,Medium
3032,Dubai,8078.67,Medium
4733,Dubai,8078.19,Medium
3023,Sharjah,8073.05,Medium
1555,Dubai,8072.60,Medium
4251,Sharjah,8071.56,Medium
997,Sharjah,8062.88,Medium
3231,Abu Dhabi,8062.49,Medium
3558,Sharjah,8058.15,Medium
4143,Dubai,8057.47,Medium
4870,Dubai,8051.11,Medium
406,Dubai,8050.76,Medium
3941,Abu Dhabi,8048.46,Medium
4907,Dubai,8047.88,Medium
1798,Sharjah,8046.93,Medium
3072,Dubai,8042.16,Medium
2001,Abu Dhabi,8040.85,Medium
1745,Abu Dhabi,8033.09,Medium
3683,Dubai,8030.19,Medium
3519,Dubai,8025.45,Medium
36,Dubai,8017.71,Medium
2491,Abu Dhabi,8015.46,Medium
2406,Abu Dhabi,8014.17,Medium
4338,Abu Dhabi,8013.89,Medium
4788,Dubai,8009.36,Medium
2236,Dubai,8007.30,Medium
2295,Abu Dhabi,8005.86,Medium
979,Dubai,8004.97,Medium
2854,Dubai,7998.07,Medium
2580,Abu Dhabi,7994.25,Medium
1417,Dubai,7984.87,Medium
3653,Sharjah,7983.76,Medium
2795,Dubai,7980.41,Medium
3103,Abu Dhabi,7979.47,Medium
4802,Sharjah,7978.28,Medium
3069,Abu Dhabi,7970.74,Medium
3379,Sharjah,7963.56,Medium
193,Dubai,7962.83,Medium
2338,Sharjah,7962.71,Medium
2750,Dubai,7956.21,Medium
155,Dubai,7952.61,Medium
446,Abu Dhabi,7946.73,Medium
4008,Dubai,7946.70,Medium
3484,Dubai,7943.60,Medium
4080,Abu Dhabi,7943.47,Medium
4097,Dubai,7943.38,Medium
3399,Abu Dhabi,7941.25,Medium
1934,Sharjah,7936.31,Medium
4374,Dubai,7936.13,Medium
4192,Abu Dhabi,7921.18,Medium
3770,Dubai,7920.37,Medium
4104,Dubai,7917.52,Medium
2693,Dubai,7910.14,Medium
1087,Dubai,7909.20,Medium
2509,Dubai,7905.07,Medium
2961,Dubai,7901.20,Medium
754,Dubai,7897.98,Medium
996,Dubai,7897.95,Medium
3174,Dubai,7896.71,Medium
390,Dubai,7896.40,Medium
3924,Abu Dhabi,7895.96,Medium
999,Sharjah,7894.96,Medium
1681,Dubai,7890.60,Medium
3490,Dubai,7887.00,Medium
3562,Abu Dhabi,7884.15,Medium
1651,Dubai,7877.87,Medium
4394,Sharjah,7861.90,Medium
2431,Dubai,7860.85,Medium
883,Abu Dhabi,7858.85,Medium
2370,Abu Dhabi,7856.30,Medium
3615,Dubai,7855.51,Medium
2763,Dubai,7854.91,Medium
431,Dubai,7848.85,Medium
1367,Abu Dhabi,7848.22,Medium
2289,Abu Dhabi,7846.01,Medium
519,Abu Dhabi,7839.98,Medium
1482,Dubai,7825.84,Medium
2384,Abu Dhabi,7825.55,Medium
4311,Abu Dhabi,7825.40,Medium
3950,Sharjah,7825.39,Medium
4982,Sharjah,7819.70,Medium
4344,Dubai,7811.64,Medium
4566,Dubai,7799.60,Medium
1451,Abu Dhabi,7794.03,Medium
1153,Dubai,7793.60,Medium
4822,Sharjah,7789.45,Medium
522,Dubai,7785.60,Medium
2514,Abu Dhabi,7777.72,Medium
4744,Dubai,7776.83,Medium
3596,Sharjah,7772.13,Medium
1707,Abu Dhabi,7768.75,Medium
4920,Dubai,7766.66,Medium
1036,Dubai,7759.94,Medium
3475,Sharjah,7754.65,Medium
1191,Abu Dhabi,7753.73,Medium
2958,Abu Dhabi,7753.12,Medium
847,Sharjah,7738.39,Medium
1836,Dubai,7738.16,Medium
4404,Abu Dhabi,7732.45,Medium
135,Abu Dhabi,7727.42,Medium
424,Abu Dhabi,7715.50,Medium
3438,Sharjah,7713.16,Medium
1592,Abu Dhabi,7706.45,Medium
6,Dubai,7703.35,Medium
2531,Sharjah,7701.14,Medium
2118,Dubai,7696.97,Medium
1021,Dubai,7694.35,Medium
4156,Sharjah,7687.78,Medium
3834,Sharjah,7681.09,Medium
3651,Sharjah,7678.06,Medium
4578,Dubai,7676.37,Medium
4154,Dubai,7665.91,Medium
2478,Dubai,7662.10,Medium
4653,Dubai,7658.03,Medium
4558,Dubai,7654.74,Medium
453,Dubai,7651.32,Medium
1347,Dubai,7650.99,Medium
4295,Dubai,7648.30,Medium
432,Abu Dhabi,7647.10,Medium
501,Dubai,7640.61,Medium
162,Dubai,7639.28,Medium
622,Dubai,7630.98,Medium
4699,Dubai,7630.46,Medium
776,Dubai,7621.18,Medium
4514,Dubai,7613.04,Medium
966,Sharjah,7609.47,Medium
2169,Dubai,7608.21,Medium
2926,Dubai,7607.92,Medium
4966,Abu Dhabi,7586.60,Medium
4388,Sharjah,7584.34,Medium
2293,Dubai,7583.43,Medium
4857,Dubai,7576.14,Medium
1167,Abu Dhabi,7562.74,Medium
1723,Abu Dhabi,7555.26,Medium
4068,Dubai,7552.45,Medium
3821,Dubai,7548.28,Medium
3437,Dubai,7547.72,Medium
4203,Dubai,7544.49,Medium
928,Sharjah,7540.61,Medium
2859,Dubai,7529.57,Medium
2396,Dubai,7529.37,Medium
1258,Abu Dhabi,7527.28,Medium
2600,Dubai,7526.36,Medium
258,Sharjah,7524.76,Medium
704,Dubai,7514.24,Medium
61,Abu Dhabi,7511.48,Medium
4812,Sharjah,7505.47,Medium
175,Sharjah,7502.53,Medium
408,Dubai,7501.85,Medium
4429,Sharjah,7500.34,Medium
3088,Dubai,7493.42,Medium
3486,Abu Dhabi,7489.99,Medium
823,Abu Dhabi,7484.97,Medium
1359,Abu Dhabi,7483.00,Medium
2917,Abu Dhabi,7473.39,Medium
3982,Dubai,7457.33,Medium
1212,Abu Dhabi,7452.21,Medium
2136,Dubai,7446.51,Medium
4029,Dubai,7443.76,Medium
71,Dubai,7443.72,Medium
3033,Dubai,7440.59,Medium
2886,Dubai,7438.82,Medium
964,Sharjah,7436.98,Medium
4544,Abu Dhabi,7431.13,Medium
1379,Sharjah,7424.63,Medium
1171,Sharjah,7418.56,Medium
775,Dubai,7417.68,Medium
2423,Sharjah,7417.00,Medium
2657,Dubai,7400.22,Medium
1976,Sharjah,7399.28,Medium
1371,Sharjah,7396.39,Medium
2912,Dubai,7369.41,Medium
4750,Abu Dhabi,7364.54,Medium
3523,Sharjah,7363.94,Medium
3781,Dubai,7361.12,Medium
1360,Dubai,7360.91,Medium
673,Abu Dhabi,7360.05,Medium
1010,Sharjah,7358.49,Medium
1484,Dubai,7358.08,Medium
4701,Sharjah,7342.69,Medium
1788,Dubai,7341.26,Medium
88,Abu Dhabi,7339.68,Medium
4424,Dubai,7334.73,Medium
3868,Abu Dhabi,7333.62,Medium
449,Dubai,7326.63,Medium
810,Dubai,7311.38,Medium
1931,Dubai,7309.14,Medium
3869,Abu Dhabi,7303.22,Medium
1144,Sharjah,7298.93,Medium
77,Dubai,7296.13,Medium
1397,Abu Dhabi,7292.70,Medium
4535,Dubai,7286.58,Medium
2119,Abu Dhabi,7273.97,Medium
912,Dubai,7271.27,Medium
610,Abu Dhabi,7270.00,Medium
313,Abu Dhabi,7260.24,Medium
4286,Sharjah,7260.11,Medium
4309,Abu Dhabi,7260.04,Medium
4048,Abu Dhabi,7242.27,Medium
1338,Sharjah,7228.75,Medium
4606,Sharjah,7217.72,Medium
4206,Abu Dhabi,7214.43,Medium
909,Abu Dhabi,7188.37,Medium
1785,Abu Dhabi,7164.55,Medium
739,Dubai,7160.56,Medium
3157,Dubai,7150.39,Medium
4766,Dubai,7136.61,Medium
2563,Dubai,7116.30,Medium
2310,Abu Dhabi,7112.86,Medium
1794,Dubai,7086.84,Medium
893,Abu Dhabi,7063.71,Medium
2463,Sharjah,7062.04,Medium
2201,Sharjah,7040.15,Medium
2257,Dubai,7026.19,Medium
4024,Abu Dhabi,7016.62,Medium
3126,Dubai,6971.68,Medium
2327,Abu Dhabi,6950.45,Medium
2195,Sharjah,6947.06,Medium
1896,Abu Dhabi,6945.12,Medium
1939,Abu Dhabi,6924.91,Medium
3188,Dubai,6916.69,Medium
1983,Dubai,6914.10,Medium
3024,Dubai,6901.86,Medium
2196,Dubai,6897.73,Medium
303,Abu Dhabi,6879.99,Medium
2486,Dubai,6879.62,Medium
4482,Abu Dhabi,6873.01,Medium
3600,Sharjah,6853.39,Medium
52,Dubai,6846.58,Medium
4873,Sharjah,6839.83,Medium
1851,Sharjah,6835.90,Medium
2368,Dubai,6808.01,Medium
1089,Dubai,6806.04,Medium
1561,Abu Dhabi,6801.38,Medium
2352,Dubai,6793.46,Medium
128,Abu Dhabi,6771.31,Medium
685,Dubai,6758.82,Medium
4705,Dubai,6746.26,Medium
1161,Dubai,6736.68,Medium
874,Abu Dhabi,6680.16,Medium
1312,Sharjah,6674.04,Medium
3022,Dubai,6666.08,Medium
2768,Sharjah,6630.42,Medium
4324,Abu Dhabi,6606.46,Medium
2964,Dubai,6578.77,Medium
3808,Dubai,6567.42,Medium
3122,Dubai,6540.15,Medium
973,Dubai,6514.65,Medium
212,Dubai,6453.94,Medium
4965,Abu Dhabi,6419.29,Medium
2993,Dubai,6405.78,Medium
3507,Dubai,6396.07,Medium
2330,Dubai,6371.45,Medium
317,Dubai,6344.63,Medium
2647,Abu Dhabi,6278.64,Medium
1211,Sharjah,6097.41,Medium
4369,Sharjah,6051.15,Medium
1864,Dubai,5999.71,Medium
96,Abu Dhabi,5939.86,Medium
3798,Abu Dhabi,5936.33,Medium
3286,Abu Dhabi,5936.24,Medium
3472,Sharjah,5902.60,Medium
